Gene_ID	module	ID
AgateH2.27G014200	thistle3	AS070
AgateH2.04G132100	thistle3	AS070
AgateH2.11G049500	thistle3	AS070
AgateH2.06G147100	thistle3	AS070
AgateH2.09G152400	thistle3	AS070
AgateH2.10G018600	thistle3	AS070
AgateH2.26G061600	thistle3	AS070
AgateH2.11G010600	thistle3	AS070
AgateH2.11G049300	thistle3	AS070
AgateH2.02G158700	thistle3	AS070
AgateH2.04G202300	thistle3	AS070
AgateH2.03G134700	thistle3	AS070
AgateH2.09G178200	thistle3	AS070
AgateH2.03G203200	thistle3	AS070
AgateH2.03G212500	thistle3	AS070
AgateH2.12G054800	thistle3	AS070
AgateH2.03G041200	thistle3	AS070
AgateH2.06G142300	thistle3	AS070
AgateH2.03G142200	thistle3	AS070
AgateH2.03G099700	thistle3	AS070
AgateH2.01G322800	thistle3	AS070
AgateH2.02G158600	thistle3	AS070
AgateH2.03G206500	thistle3	AS070
AgateH2.05G218900	thistle3	AS070
AgateH2.24G030400	thistle3	AS070
AgateH2.03G216000	thistle3	AS070
AgateH2.12G019100	thistle3	AS070
AgateH2.03G090900	thistle3	AS070
AgateH2.03G204000	thistle3	AS070
AgateH2.09G150300	thistle3	AS070
AgateH2.12G016900	thistle3	AS070
AgateH2.02G140300	thistle3	AS070
AgateH2.14G104100	thistle3	AS070
AgateH2.03G209300	thistle3	AS070
AgateH2.04G003500	thistle3	AS070
AgateH2.03G208100	thistle3	AS070
AgateH2.04G229600	thistle3	AS070
AgateH2.11G049000	thistle3	AS070
AgateH2.09G148500	thistle3	AS070
AgateH2.16G023600	thistle3	AS070
AgateH2.06G039800	thistle3	AS070
AgateH2.03G025300	thistle3	AS070
AgateH2.05G016400	thistle3	AS070
AgateH2.14G028600	thistle3	AS070
AgateH2.03G204600	thistle3	AS070
AgateH2.11G049100	thistle3	AS070
AgateH2.10G034200	thistle3	AS070
AgateH2.04G064200	thistle3	AS070
AgateH2.12G049500	thistle3	AS070
AgateH2.01G157300	thistle3	AS070
AgateH2.22G027900	thistle3	AS070
AgateH2.03G201500	thistle3	AS070
AgateH2.03G214200	thistle3	AS070
AgateH2.01G040500	white	AS042
AgateH2.04G058400	white	AS042
AgateH2.19G039100	white	AS042
AgateH2.09G170100	white	AS042
AgateH2.18G057600	white	AS042
AgateH2.12G012800	white	AS042
AgateH2.01G344500	white	AS042
AgateH2.04G284700	white	AS042
AgateH2.13G026600	white	AS042
AgateH2.02G206500	white	AS042
AgateH2.17G020600	white	AS042
AgateH2.03G289500	white	AS042
AgateH2.07G054500	white	AS042
AgateH2.03G120300	white	AS042
AgateH2.03G189400	white	AS042
AgateH2.01G047400	white	AS042
AgateH2.03G241500	white	AS042
AgateH2.30G005700	white	AS042
AgateH2.12G058400	white	AS042
AgateH2.01G102200	white	AS042
AgateH2.17G094500	white	AS042
AgateH2.03G189800	white	AS042
AgateH2.04G055600	white	AS042
AgateH2.08G202400	white	AS042
AgateH2.18G020100	white	AS042
AgateH2.04G136000	white	AS042
AgateH2.09G096700	white	AS042
AgateH2.20G015700	white	AS042
AgateH2.05G142600	white	AS042
AgateH2.02G094300	white	AS042
AgateH2.05G180400	white	AS042
AgateH2.14G079500	white	AS042
AgateH2.02G052500	white	AS042
AgateH2.01G246000	white	AS042
AgateH2.13G058500	white	AS042
AgateH2.12G052400	white	AS042
AgateH2.06G086700	white	AS042
AgateH2.05G168300	white	AS042
AgateH2.01G169500	white	AS042
AgateH2.14G119900	white	AS042
AgateH2.10G032200	white	AS042
AgateH2.05G230600	white	AS042
AgateH2.16G105500	white	AS042
AgateH2.10G067900	white	AS042
AgateH2.04G255000	white	AS042
AgateH2.14G102300	white	AS042
AgateH2.02G185900	white	AS042
AgateH2.21G022500	white	AS042
AgateH2.27G030300	white	AS042
AgateH2.01G298600	white	AS042
AgateH2.23G052600	white	AS042
AgateH2.21G014100	white	AS042
AgateH2.15G053400	white	AS042
AgateH2.13G067900	white	AS042
AgateH2.03G155300	white	AS042
