Gene_ID	module	ID
LOC_Os10g36950	black	OS016
LOC_Os09g39380	black	OS016
LOC_Os08g06050	black	OS016
LOC_Os01g04910	black	OS016
LOC_Os05g38740	black	OS016
LOC_Os05g05820	black	OS016
LOC_Os01g63460	black	OS016
LOC_Os06g21340	black	OS016
LOC_Os12g36670	black	OS016
LOC_Os02g26470	black	OS016
LOC_Os10g34520	black	OS016
LOC_Os12g34510	black	OS016
LOC_Os08g44330	black	OS016
LOC_Os03g51200	black	OS016
LOC_Os09g26370	black	OS016
LOC_Os11g30410	black	OS016
LOC_Os02g55940	black	OS016
LOC_Os07g08840	black	OS016
LOC_Os05g43230	black	OS016
LOC_Os03g42220	black	OS016
LOC_Os03g16570	black	OS016
LOC_Os05g19480	black	OS016
LOC_Os01g04380	black	OS016
LOC_Os02g12360	black	OS016
LOC_Os11g09160	black	OS016
LOC_Os10g33862	black	OS016
LOC_Os11g02820	black	OS016
LOC_Os09g27960	black	OS016
LOC_Os01g53940	black	OS016
LOC_Os03g52280	black	OS016
LOC_Os11g29720	black	OS016
LOC_Os11g07830	black	OS016
LOC_Os03g57120	black	OS016
LOC_Os03g15960	black	OS016
LOC_Os06g09820	black	OS016
LOC_Os09g24620	black	OS016
LOC_Os06g21369	black	OS016
LOC_Os11g03920	black	OS016
LOC_Os02g26349	black	OS016
LOC_Os05g38530	black	OS016
LOC_Os09g32095	black	OS016
LOC_Os03g64210	black	OS016
LOC_Os07g36500	black	OS016
LOC_Os01g56460	black	OS016
LOC_Os04g51080	black	OS016
LOC_Os01g48110	black	OS016
LOC_Os07g43470	black	OS016
LOC_Os01g34200	black	OS016
LOC_Os02g58230	black	OS016
LOC_Os01g32490	black	OS016
LOC_Os01g01610	black	OS016
LOC_Os02g40680	black	OS016
LOC_Os01g04010	black	OS016
LOC_Os11g41420	black	OS016
LOC_Os07g06420	black	OS016
LOC_Os08g31630	black	OS016
LOC_Os05g38560	black	OS016
LOC_Os02g12890	black	OS016
LOC_Os07g40790	black	OS016
LOC_Os04g50100	black	OS016
LOC_Os01g10880	black	OS016
LOC_Os02g40700	black	OS016
LOC_Os01g37470	black	OS016
LOC_Os06g04030	black	OS016
LOC_Os10g31520	black	OS016
LOC_Os10g42840	black	OS016
LOC_Os09g14610	black	OS016
LOC_Os06g04020	black	OS016
LOC_Os01g06910	black	OS016
LOC_Os02g03320	black	OS016
LOC_Os02g15930	black	OS016
LOC_Os01g14090	black	OS016
LOC_Os02g47930	black	OS016
LOC_Os02g40690	black	OS016
LOC_Os05g07040	black	OS016
LOC_Os08g33460	black	OS016
LOC_Os03g22350	black	OS016
LOC_Os03g03420	black	OS016
LOC_Os11g44800	black	OS016
LOC_Os02g01030	black	OS016
LOC_Os01g68950	black	OS016
LOC_Os10g09930	black	OS016
LOC_Os02g06560	black	OS016
LOC_Os01g72100	black	OS016
LOC_Os01g63250	black	OS016
LOC_Os04g42910	black	OS016
LOC_Os10g02920	black	OS016
LOC_Os07g01890	black	OS016
LOC_Os05g11250	black	OS016
LOC_Os07g32570	black	OS016
LOC_Os07g36490	black	OS016
LOC_Os08g02140	black	OS016
LOC_Os11g18830	black	OS016
LOC_Os11g01010	black	OS016
LOC_Os11g29740	black	OS016
LOC_Os03g45270	black	OS016
LOC_Os06g09560	black	OS016
LOC_Os07g46700	black	OS016
LOC_Os01g13350	black	OS016
LOC_Os03g51459	black	OS016
LOC_Os07g14580	black	OS016
LOC_Os06g11070	black	OS016
LOC_Os05g32580	black	OS016
LOC_Os03g02260	black	OS016
LOC_Os01g01070	black	OS016
LOC_Os02g45320	black	OS016
LOC_Os04g05850	black	OS016
LOC_Os02g53420	black	OS016
LOC_Os09g25710	black	OS016
LOC_Os05g05070	blue	OS056
LOC_Os02g03040	blue	OS056
LOC_Os06g45320	blue	OS056
LOC_Os11g40090	blue	OS056
LOC_Os03g63090	blue	OS056
LOC_Os05g44922	blue	OS056
LOC_Os07g48810	blue	OS056
LOC_Os09g13590	blue	OS056
LOC_Os05g03750	blue	OS056
LOC_Os02g39970	blue	OS056
LOC_Os01g15120	blue	OS056
LOC_Os03g10940	blue	OS056
LOC_Os06g08770	blue	OS056
LOC_Os09g31170	blue	OS056
LOC_Os01g01790	blue	OS056
LOC_Os01g36600	blue	OS056
LOC_Os05g51640	blue	OS056
LOC_Os03g47610	blue	OS056
LOC_Os02g27870	blue	OS056
LOC_Os12g01950	blue	OS056
LOC_Os07g27300	blue	OS056
LOC_Os10g39936	blue	OS056
LOC_Os01g04130	blue	OS056
LOC_Os03g19510	blue	OS056
LOC_Os05g15160	blue	OS056
LOC_Os11g03470	blue	OS056
LOC_Os03g50620	blue	OS056
LOC_Os09g27900	blue	OS056
LOC_Os10g42030	blue	OS056
LOC_Os01g04120	blue	OS056
LOC_Os03g63950	blue	OS056
LOC_Os09g11520	blue	OS056
LOC_Os04g36850	blue	OS056
LOC_Os02g12600	blue	OS056
LOC_Os04g56970	blue	OS056
LOC_Os02g44470	blue	OS056
LOC_Os12g09290	blue	OS056
LOC_Os09g29460	blue	OS056
LOC_Os02g53350	blue	OS056
