Gene_ID	module	ID
Yucal.11G057100	blue	YA085
Yucal.26G026100	blue	YA085
Yucal.15G041900	blue	YA085
Yucal.11G079700	blue	YA085
Yucal.10G126000	blue	YA085
Yucal.01G012300	blue	YA085
Yucal.28G011300	blue	YA085
Yucal.12G014400	blue	YA085
Yucal.06G032600	blue	YA085
Yucal.16G063300	blue	YA085
Yucal.15G015100	blue	YA085
Yucal.05G123400	blue	YA085
Yucal.10G038000	blue	YA085
Yucal.23G039900	blue	YA085
Yucal.03G062200	blue	YA085
Yucal.03G219700	blue	YA085
Yucal.02G118000	blue	YA085
Yucal.05G266700	blue	YA085
Yucal.22G002000	blue	YA085
Yucal.1Z220600	blue	YA085
Yucal.02G169100	blue	YA085
Yucal.12G001300	blue	YA085
Yucal.04G168000	blue	YA085
Yucal.01G270300	blue	YA085
Yucal.05G118400	blue	YA085
Yucal.20G031200	blue	YA085
Yucal.02G007500	blue	YA085
Yucal.03G112000	blue	YA085
Yucal.05G196900	blue	YA085
Yucal.05G203300	blue	YA085
Yucal.14G103200	blue	YA085
Yucal.28G035400	blue	YA085
Yucal.14G057000	blue	YA085
Yucal.01G225600	blue	YA085
Yucal.04G178700	blue	YA085
Yucal.26G032400	blue	YA085
Yucal.18G045400	blue	YA085
Yucal.05G141300	blue	YA085
Yucal.05G204500	blue	YA085
Yucal.15G072600	blue	YA085
Yucal.08G060500	blue	YA085
Yucal.1Z266900	blue	YA085
Yucal.13G096700	blue	YA085
Yucal.02G254300	blue	YA085
Yucal.27G008900	blue	YA085
Yucal.04G114600	blue	YA085
Yucal.18G071500	blue	YA085
Yucal.03G032400	blue	YA085
Yucal.1Z216500	blue	YA085
Yucal.28G024400	blue	YA085
Yucal.21G058200	blue	YA085
Yucal.05G059200	blue	YA085
Yucal.1Z260000	blue	YA085
Yucal.29G014700	blue	YA085
Yucal.05G249000	blue	YA085
Yucal.27G028000	blue	YA085
Yucal.24G008000	blue	YA085
Yucal.03G116900	blue	YA085
Yucal.17G017800	blue	YA085
Yucal.17G017500	blue	YA085
Yucal.06G020400	blue	YA085
Yucal.08G105500	blue	YA085
Yucal.18G092800	blue	YA085
Yucal.17G019000	blue	YA085
Yucal.05G145000	blue	YA085
Yucal.03G096100	blue	YA085
Yucal.12G041000	blue	YA085
Yucal.01G003400	blue	YA085
Yucal.02G016600	blue	YA085
Yucal.20G060500	blue	YA085
Yucal.03G002500	blue	YA085
Yucal.03G140600	blue	YA085
Yucal.01G234400	blue	YA085
Yucal.04G052700	blue	YA085
Yucal.01G347300	blue	YA085
Yucal.15G077800	blue	YA085
Yucal.15G057700	blue	YA085
Yucal.06G079900	blue	YA085
Yucal.08G066900	blue	YA085
Yucal.12G092000	blue	YA085
Yucal.05G083300	blue	YA085
Yucal.01G303800	blue	YA085
Yucal.01G105500	blue	YA085
Yucal.09G175100	blue	YA085
Yucal.30G012800	blue	YA085
Yucal.14G114200	blue	YA085
Yucal.09G002800	blue	YA085
Yucal.11G103700	blue	YA085
Yucal.01G052700	blue	YA085
Yucal.23G001300	blue	YA085
Yucal.13G046600	blue	YA085
Yucal.12G106700	blue	YA085
Yucal.28G037600	blue	YA085
Yucal.25G034900	blue	YA085
Yucal.01G239400	blue	YA085
Yucal.1Z102500	blue	YA085
Yucal.07G040500	blue	YA085
Yucal.06G083200	blue	YA085
Yucal.03G146400	blue	YA085
Yucal.09G068700	blue	YA085
Yucal.13G100700	blue	YA085
Yucal.14G024000	blue	YA085
Yucal.04G278500	blue	YA085
Yucal.03G170200	blue	YA085
Yucal.07G021400	blue	YA085
Yucal.01G088000	blue	YA085
Yucal.06G208700	blue	YA085
Yucal.06G105300	blue	YA085
Yucal.18G058600	blue	YA085
Yucal.19G059600	blue	YA085
Yucal.02G288500	blue	YA085
Yucal.04G218500	blue	YA085
Yucal.08G009000	blue	YA085
Yucal.22G018700	blue	YA085
Yucal.02G136700	blue	YA085
Yucal.03G149800	blue	YA085
Yucal.01G308900	blue	YA085
Yucal.04G061600	blue	YA085
Yucal.05G111900	blue	YA085
Yucal.06G086900	blue	YA085
Yucal.01G132100	blue	YA085
Yucal.07G072000	blue	YA085
Yucal.01G072000	blue	YA085
Yucal.18G038100	blue	YA085
Yucal.10G064300	blue	YA085
Yucal.05G283400	blue	YA085
Yucal.02G203500	blue	YA085
Yucal.06G116000	blue	YA085
Yucal.24G030300	blue	YA085
Yucal.03G115200	blue	YA085
Yucal.11G117200	blue	YA085
Yucal.14G022800	blue	YA085
Yucal.03G008000	blue	YA085
Yucal.22G014400	blue	YA085
Yucal.04G022300	blue	YA085
Yucal.02G292600	blue	YA085
Yucal.02G205100	blue	YA085
Yucal.04G284000	blue	YA085
Yucal.11G105900	blue	YA085
Yucal.04G151900	blue	YA085
Yucal.22G015600	blue	YA085
Yucal.15G075900	blue	YA085
Yucal.1Z293000	blue	YA085
Yucal.01G015900	blue	YA085
Yucal.01G076100	blue	YA085
Yucal.1Z142700	blue	YA085
Yucal.1Z023900	blue	YA085
Yucal.12G060200	blue	YA085
Yucal.1Z170100	blue	YA085
Yucal.04G224700	blue	YA085
Yucal.08G015800	blue	YA085
Yucal.10G110200	blue	YA085
Yucal.01G056100	blue	YA085
Yucal.17G077000	blue	YA085
Yucal.05G184000	blue	YA085
Yucal.11G108600	blue	YA085
Yucal.09G122800	blue	YA085
Yucal.11G002200	blue	YA085
Yucal.18G045300	blue	YA085
Yucal.21G025900	blue	YA085
Yucal.23G029700	blue	YA085
Yucal.01G057500	blue	YA085
Yucal.08G146900	blue	YA085
Yucal.04G005600	blue	YA085
Yucal.03G202900	blue	YA085
Yucal.05G074700	blue	YA085
Yucal.25G032300	blue	YA085
Yucal.29G026200	blue	YA085
Yucal.13G038600	blue	YA085
Yucal.13G038500	blue	YA085
Yucal.02G290500	blue	YA085
Yucal.10G059900	blue	YA085
Yucal.1Z308100	blue	YA085
Yucal.04G130800	blue	YA085
Yucal.09G038400	blue	YA085
Yucal.08G062100	blue	YA085
Yucal.04G215300	blue	YA085
Yucal.22G015200	blue	YA085
Yucal.25G011900	blue	YA085
Yucal.16G038700	blue	YA085
Yucal.12G016000	blue	YA085
Yucal.06G062900	blue	YA085
Yucal.23G053500	blue	YA085
Yucal.04G216000	blue	YA085
Yucal.01G255300	blue	YA085
Yucal.27G012200	blue	YA085
Yucal.1Z240200	blue	YA085
Yucal.28G039100	blue	YA085
Yucal.05G144900	blue	YA085
Yucal.03G027800	blue	YA085
Yucal.03G148300	blue	YA085
Yucal.1Z034900	blue	YA085
Yucal.19G013800	blue	YA085
Yucal.05G056500	blue	YA085
Yucal.03G028700	blue	YA085
Yucal.01G004100	blue	YA085
Yucal.08G087500	blue	YA085
Yucal.09G174100	blue	YA085
Yucal.01G190100	blue	YA085
Yucal.10G097800	blue	YA085
Yucal.12G042300	blue	YA085
Yucal.15G013200	blue	YA085
Yucal.03G030400	blue	YA085
Yucal.08G024200	blue	YA085
Yucal.03G030200	blue	YA085
Yucal.15G014300	blue	YA085
Yucal.19G015900	blue	YA085
Yucal.14G027700	blue	YA085
Yucal.02G225200	blue	YA085
Yucal.13G023900	blue	YA085
Yucal.09G037000	blue	YA085
Yucal.06G130500	blue	YA085
Yucal.05G200900	blue	YA085
Yucal.25G010600	blue	YA085
Yucal.09G004100	blue	YA085
Yucal.04G234900	blue	YA085
Yucal.14G053100	blue	YA085
Yucal.15G087600	blue	YA085
Yucal.16G021500	blue	YA085
Yucal.04G166900	blue	YA085
Yucal.12G071500	blue	YA085
Yucal.09G082800	blue	YA085
Yucal.06G208100	blue	YA085
Yucal.01G313400	blue	YA085
Yucal.11G012200	blue	YA085
Yucal.1Z188300	blue	YA085
Yucal.09G136100	blue	YA085
Yucal.01G214900	blue	YA085
Yucal.04G126500	blue	YA085
Yucal.02G154400	blue	YA085
Yucal.03G241600	blue	YA085
Yucal.1Z043500	blue	YA085
Yucal.05G237600	blue	YA085
Yucal.14G026100	blue	YA085
Yucal.04G147900	blue	YA085
Yucal.17G050800	blue	YA085
Yucal.21G062800	blue	YA085
Yucal.05G040100	blue	YA085
Yucal.21G018100	blue	YA085
Yucal.02G202500	blue	YA085
Yucal.1Z075700	blue	YA085
Yucal.24G019700	blue	YA085
Yucal.01G051600	blue	YA085
Yucal.1Z164000	blue	YA085
Yucal.02G024800	blue	YA085
Yucal.02G231000	blue	YA085
Yucal.03G150600	blue	YA085
Yucal.06G197600	blue	YA085
Yucal.17G037700	blue	YA085
Yucal.27G008300	blue	YA085
Yucal.01G126600	blue	YA085
Yucal.16G107500	blue	YA085
Yucal.24G015000	blue	YA085
Yucal.02G306200	blue	YA085
Yucal.1Z140400	blue	YA085
Yucal.1Z140200	blue	YA085
Yucal.08G084000	blue	YA085
Yucal.12G021500	blue	YA085
Yucal.01G291300	blue	YA085
Yucal.02G312800	blue	YA085
Yucal.01G292100	blue	YA085
Yucal.11G032100	blue	YA085
Yucal.28G032800	blue	YA085
Yucal.01G129500	blue	YA085
Yucal.04G265900	blue	YA085
Yucal.04G089500	blue	YA085
Yucal.05G046200	blue	YA085
Yucal.06G049900	blue	YA085
Yucal.08G192700	blue	YA085
Yucal.27G047300	blue	YA085
Yucal.24G057200	blue	YA085
Yucal.23G049400	blue	YA085
Yucal.04G200300	blue	YA085
Yucal.22G049500	blue	YA085
Yucal.27G024800	blue	YA085
Yucal.04G267400	blue	YA085
Yucal.01G250200	blue	YA085
Yucal.22G050100	blue	YA085
Yucal.02G009900	blue	YA085
Yucal.02G100300	blue	YA085
Yucal.25G031300	blue	YA085
Yucal.01G203500	blue	YA085
Yucal.02G316800	blue	YA085
Yucal.1Z145200	blue	YA085
Yucal.03G243200	blue	YA085
Yucal.22G060000	blue	YA085
Yucal.10G110900	blue	YA085
Yucal.11G050000	blue	YA085
Yucal.07G002100	blue	YA085
Yucal.08G157400	blue	YA085
Yucal.24G000900	blue	YA085
Yucal.06G191000	blue	YA085
Yucal.03G196100	blue	YA085
Yucal.03G272000	blue	YA085
Yucal.06G017600	blue	YA085
Yucal.1Z249000	blue	YA085
Yucal.10G060000	blue	YA085
Yucal.03G258700	blue	YA085
Yucal.14G003300	blue	YA085
Yucal.18G092700	blue	YA085
Yucal.13G055500	blue	YA085
Yucal.15G009400	blue	YA085
Yucal.07G019100	blue	YA085
Yucal.15G088400	blue	YA085
Yucal.08G159900	blue	YA085
Yucal.13G100600	blue	YA085
Yucal.04G209800	blue	YA085
Yucal.08G129300	blue	YA085
Yucal.14G062000	blue	YA085
Yucal.09G172600	blue	YA085
Yucal.05G237000	blue	YA085
Yucal.04G191200	blue	YA085
Yucal.1Z124400	blue	YA085
Yucal.04G032100	blue	YA085
Yucal.21G009200	blue	YA085
Yucal.17G063300	blue	YA085
Yucal.08G107600	blue	YA085
Yucal.1Z064100	blue	YA085
Yucal.02G303500	blue	YA085
Yucal.12G018300	blue	YA085
Yucal.21G034700	blue	YA085
Yucal.1Z305200	blue	YA085
Yucal.09G130900	blue	YA085
Yucal.13G037800	blue	YA085
Yucal.04G162700	blue	YA085
Yucal.03G237600	blue	YA085
Yucal.24G014000	blue	YA085
Yucal.13G008900	blue	YA085
Yucal.08G126400	blue	YA085
Yucal.02G209900	blue	YA085
Yucal.1Z234200	blue	YA085
Yucal.22G061500	blue	YA085
Yucal.06G205700	blue	YA085
Yucal.03G061300	blue	YA085
Yucal.02G117800	blue	YA085
Yucal.13G002700	blue	YA085
Yucal.20G048900	blue	YA085
Yucal.10G120000	blue	YA085
Yucal.08G141900	blue	YA085
Yucal.02G133500	blue	YA085
Yucal.11G097800	blue	YA085
Yucal.03G040500	blue	YA085
Yucal.05G093600	blue	YA085
Yucal.19G005300	blue	YA085
Yucal.12G009000	blue	YA085
Yucal.20G044400	blue	YA085
Yucal.30G017500	blue	YA085
Yucal.06G020200	blue	YA085
Yucal.09G049500	blue	YA085
Yucal.06G208400	blue	YA085
